# 3D Evrard collapse
# Equivalent 1D problem with 1000 cell co-moving grid
# t = 0.04
# radius	density	radial velocity	pressure
0.000129781	91.3719	-0.000200926	0.296146
0.000389854	66.5078	-0.000737521	0.294538
0.000651785	48.7948	-0.00106987	0.291528
0.000916464	40.7545	-0.00147523	0.288626
0.00118495	35.9811	-0.001819	0.285575
0.00145814	32.4013	-0.00212768	0.282499
0.00173688	29.4436	-0.00240705	0.279462
0.00202186	26.9489	-0.00266419	0.276511
0.00231371	24.8598	-0.00290761	0.273681
0.0026129	23.1345	-0.00314516	0.270994
0.00291982	21.7204	-0.00338419	0.268463
0.0032347	20.553	-0.00363376	0.266095
0.00355767	19.5651	-0.00390118	0.263889
0.00388874	18.6991	-0.00419086	0.261829
0.00422783	17.9136	-0.00450503	0.259891
0.00457476	17.1838	-0.00484425	0.258044
0.00492928	16.4968	-0.00520784	0.256254
0.00529107	15.8471	-0.005594	0.254491
0.00565975	15.2325	-0.00600072	0.252731
0.00603489	14.6529	-0.00642355	0.250959
0.00641601	14.1103	-0.00685721	0.249167
0.00680261	13.61	-0.00729597	0.247355
0.00719414	13.1572	-0.00773287	0.245526
0.00759004	12.7515	-0.00815875	0.243694
0.00798972	12.3845	-0.00856432	0.241877
0.0083926	12.05	-0.00894446	0.240087
0.00879809	11.7411	-0.00929791	0.238337
0.00920561	11.4514	-0.00962708	0.236637
0.00961463	11.1756	-0.00993727	0.234992
0.0100247	10.91	-0.0102348	0.233402
0.0104353	10.6549	-0.0105262	0.231861
0.0108461	10.412	-0.0108158	0.230362
0.0112568	10.1822	-0.0111051	0.228893
0.0116672	9.96449	-0.0113938	0.227443
0.0120771	9.7586	-0.0116813	0.225999
0.0124865	9.56299	-0.0119641	0.22456
0.0128953	9.3769	-0.0122353	0.223134
0.0133034	9.20053	-0.0124881	0.221735
0.0137109	9.03415	-0.0127168	0.220378
0.0141179	8.87763	-0.0129184	0.219076
0.0145243	8.73111	-0.013092	0.217841
0.0149302	8.59431	-0.0132368	0.21668
0.0153357	8.464	-0.0133531	0.2156
0.0157408	8.33732	-0.0134428	0.2146
0.0161457	8.21374	-0.0135082	0.213676
0.0165504	8.09454	-0.013548	0.212823
0.016955	7.98098	-0.0135625	0.212041
0.0173598	7.873	-0.0135492	0.211316
0.0177647	7.77026	-0.0135057	0.210646
0.01817	7.67197	-0.0134342	0.21002
0.0185757	7.57712	-0.0133353	0.209432
0.0189821	7.48475	-0.0132088	0.208878
0.0193892	7.39426	-0.0130551	0.208361
0.0197972	7.30618	-0.0128746	0.207884
0.0202061	7.22227	-0.0126675	0.207451
0.0206161	7.14421	-0.0124339	0.207069
0.0210272	7.07182	-0.0121733	0.206745
0.0214395	7.00301	-0.0118852	0.206483
0.0218528	6.93602	-0.0115688	0.206287
0.0222672	6.87154	-0.011222	0.20616
0.0226826	6.81051	-0.0108411	0.206101
0.0230988	6.75247	-0.0104309	0.206104
0.0235156	6.69698	-0.00998945	0.206167
0.023933	6.64385	-0.00950783	0.206296
0.0243505	6.59255	-0.0089864	0.206484
0.024768	6.54248	-0.0084274	0.206722
0.0251852	6.49347	-0.00783218	0.207006
0.0256015	6.44596	-0.00720184	0.207331
0.0260168	6.40033	-0.00653807	0.207696
0.0264307	6.35662	-0.00584328	0.208097
0.0268427	6.31451	-0.00512047	0.208534
0.0272524	6.27352	-0.00437307	0.209006
0.0276596	6.23417	-0.00360482	0.209513
0.0280638	6.19631	-0.00281968	0.210053
0.0284648	6.16035	-0.00202166	0.210625
0.0288623	6.12692	-0.00121464	0.211229
