# 3D Evrard collapse
# Equivalent 1D problem with 1000 cell co-moving grid
# t = 0.58
# radius	density	radial velocity	pressure
5.38721e-05	4819.65	-6.45993e-05	233.749
0.000161628	4735.51	3.1169e-05	232.465
0.000269379	4137.34	-4.61046e-05	230.564
0.00037714	2944.77	-4.16932e-05	228.48
0.000484908	2100.25	-2.10028e-05	226.814
0.000592682	1722.14	-2.024e-05	225.515
0.000700461	1503.45	-2.82282e-05	224.412
0.000808247	1352.45	-3.89833e-05	223.423
0.000916041	1242.5	-5.06363e-05	222.509
0.00102385	1159.84	-6.27443e-05	221.646
0.00113167	1094.56	-7.50419e-05	220.817
0.0012395	1039.97	-8.72787e-05	220.013
0.00134736	992.087	-9.92325e-05	219.227
0.00145524	948.818	-0.000110788	218.458
0.00156314	909.112	-0.000121894	217.703
0.00167107	872.515	-0.000132539	216.962
0.00177902	838.923	-0.000142746	216.233
0.00188701	808.426	-0.000152575	215.517
0.00199503	781.101	-0.000162128	214.811
0.00210308	756.833	-0.000171509	214.114
0.00221117	735.295	-0.000180803	213.425
0.0023193	716.014	-0.000190065	212.743
0.00242747	698.475	-0.00019932	212.066
0.00253569	682.202	-0.000208566	211.393
0.00264394	666.812	-0.000217781	210.724
0.00275225	652.075	-0.000226934	210.059
0.0028606	637.912	-0.000236003	209.398
0.002969	624.346	-0.000244982	208.741
0.00307745	611.418	-0.000253879	208.088
0.00318596	599.145	-0.000262708	207.438
0.00329453	587.503	-0.000271481	206.792
0.00340315	576.446	-0.000280205	206.149
0.00351183	565.933	-0.000288881	205.51
0.00362057	555.947	-0.000297508	204.874
0.00372938	546.498	-0.000306095	204.241
0.00383825	537.593	-0.000314656	203.61
0.00394719	529.194	-0.000323214	202.982
0.0040562	521.198	-0.000331781	202.356
0.00416528	513.47	-0.000340352	201.732
0.00427443	505.913	-0.000348908	201.11
0.00438365	498.504	-0.000357433	200.49
0.00449295	491.281	-0.000365922	199.872
0.00460233	484.299	-0.000374381	199.257
0.00471179	477.584	-0.000382822	198.643
0.00482133	471.122	-0.000391256	198.032
0.00493096	464.86	-0.000399687	197.423
0.00504066	458.741	-0.000408108	196.816
0.00515046	452.741	-0.000416506	196.211
0.00526034	446.891	-0.000424872	195.608
0.00537032	441.254	-0.000433212	195.007
0.00548039	435.873	-0.000441543	194.408
0.00559055	430.742	-0.000449877	193.811
0.0057008	425.81	-0.00045822	193.215
0.00581116	421.031	-0.000466566	192.621
0.00592161	416.381	-0.00047491	192.029
0.00603217	411.861	-0.000483254	191.438
0.00614282	407.47	-0.0004916	190.848
0.00625359	403.196	-0.000499953	190.26
0.00636446	399.015	-0.000508313	189.673
0.00647543	394.901	-0.000516677	189.087
0.00658652	390.838	-0.00052504	188.503
0.00669772	386.827	-0.000533399	187.92
0.00680903	382.878	-0.000541754	187.339
0.00692046	379.001	-0.000550106	186.759
0.00703201	375.195	-0.00055846	186.181
0.00714367	371.45	-0.000566814	185.604
0.00725546	367.755	-0.000575166	185.028
0.00736737	364.11	-0.000583511	184.455
0.0074794	360.535	-0.000591844	183.882
0.00759156	357.065	-0.000600167	183.312
0.00770385	353.732	-0.000608488	182.743
0.00781626	350.549	-0.00061682	182.175
0.00792881	347.492	-0.000625171	181.608
0.00804149	344.517	-0.000633545	181.042
0.00815431	341.575	-0.000641934	180.478
0.00826726	338.64	-0.00065033	179.914
0.00838036	335.72	-0.000658723	179.352
0.00849359	332.849	-0.000667112	178.791
0.00860697	330.06	-0.000675506	178.231
0.00872049	327.361	-0.000683913	177.672
0.00883415	324.733	-0.00069234	177.114
0.00894797	322.145	-0.000700785	176.557
0.00906193	319.567	-0.000709248	176.001
0.00917605	316.975	-0.000717726	175.446
0.00929032	314.348	-0.000726187	174.892
0.00940474	311.762	-0.000734642	174.34
0.00951932	309.257	-0.000743102	173.788
0.00963406	306.84	-0.000751573	173.238
0.00974896	304.499	-0.000760059	172.689
0.00986402	302.22	-0.000768562	172.14
0.00997925	299.985	-0.000777084	171.593
0.0100946	297.776	-0.000785623	171.046
0.0102102	295.577	-0.000794178	170.5
0.0103259	293.379	-0.000802751	169.956
0.0104418	291.163	-0.000811328	169.412
0.0105579	288.947	-0.000819902	168.869
0.0106742	286.77	-0.000828482	168.327
0.0107906	284.647	-0.000837072	167.787
0.0109072	282.575	-0.000845676	167.247
0.011024	280.546	-0.000854293	166.709
0.011141	278.557	-0.000862923	166.171
0.0112581	276.612	-0.000871565	165.634
0.0113755	274.713	-0.000880224	165.098
0.011493	272.855	-0.000888902	164.563
0.0116107	271.027	-0.000897603	164.028
0.0117286	269.211	-0.000906323	163.494
0.0118468	267.399	-0.000915065	162.961
0.0119651	265.576	-0.00092383	162.429
0.0120836	263.719	-0.000932595	161.898
0.0122023	261.867	-0.000941359	161.367
0.0123212	260.059	-0.000950133	160.838
0.0124403	258.303	-0.00095892	160.309
0.0125596	256.6	-0.000967727	159.782
0.0126791	254.942	-0.000976555	159.255
0.0127989	253.317	-0.000985405	158.729
0.0129188	251.715	-0.000994277	158.203
0.013039	250.128	-0.00100317	157.678
0.0131594	248.551	-0.00101208	157.154
0.0132799	246.985	-0.00102101	156.631
0.0134008	245.426	-0.00102996	156.108
0.0135218	243.874	-0.00103893	155.586
0.013643	242.325	-0.00104792	155.065
0.0137645	240.775	-0.00105693	154.544
0.0138862	239.226	-0.00106595	154.025
0.0140082	237.681	-0.00107499	153.506
0.0141303	236.15	-0.00108404	152.988
0.0142528	234.642	-0.00109311	152.47
0.0143754	233.162	-0.00110219	151.954
0.0144983	231.715	-0.0011113	151.438
0.0146214	230.3	-0.00112042	150.923
0.0147447	228.915	-0.00112957	150.409
0.0148683	227.558	-0.00113874	149.895
0.0149922	226.224	-0.00114793	149.382
0.0151163	224.905	-0.00115716	148.87
0.0152406	223.592	-0.00116641	148.358
0.0153652	222.282	-0.00117568	147.846
0.0154901	220.967	-0.00118498	147.336
0.0156152	219.638	-0.0011943	146.826
0.0157405	218.317	-0.00120363	146.316
0.0158661	217.015	-0.00121298	145.808
0.015992	215.736	-0.00122235	145.3
0.0161182	214.479	-0.00123175	144.792
0.0162446	213.239	-0.00124118	144.286
0.0163713	212.015	-0.00125063	143.78
0.0164982	210.801	-0.00126011	143.274
0.0166254	209.595	-0.00126961	142.769
0.0167529	208.393	-0.00127915	142.265
0.0168807	207.194	-0.0012887	141.761
0.0170087	206.001	-0.00129828	141.258
0.0171371	204.817	-0.00130788	140.755
0.0172657	203.647	-0.0013175	140.253
0.0173946	202.491	-0.00132716	139.752
0.0175238	201.347	-0.00133684	139.251
0.0176532	200.211	-0.00134655	138.751
0.017783	199.082	-0.00135628	138.251
0.0179131	197.96	-0.00136604	137.752
0.0180434	196.849	-0.00137583	137.254
0.0181741	195.75	-0.00138565	136.756
0.018305	194.665	-0.00139549	136.259
0.0184363	193.59	-0.00140537	135.762
0.0185678	192.52	-0.00141527	135.266
0.0186997	191.455	-0.00142521	134.77
0.0188318	190.394	-0.00143517	134.275
0.0189643	189.342	-0.00144515	133.781
0.0190971	188.303	-0.00145517	133.287
0.0192302	187.279	-0.00146521	132.794
0.0193637	186.269	-0.00147529	132.301
0.0194974	185.269	-0.00148541	131.808
0.0196315	184.274	-0.00149556	131.316
0.0197659	183.279	-0.00150574	130.825
0.0199006	182.283	-0.00151596	130.334
0.0200356	181.277	-0.0015262	129.844
0.020171	180.275	-0.00153647	129.354
0.0203067	179.284	-0.00154676	128.865
0.0204427	178.309	-0.00155709	128.376
0.0205791	177.349	-0.00156745	127.888
0.0207158	176.402	-0.00157784	127.401
0.0208529	175.465	-0.00158828	126.914
0.0209903	174.534	-0.00159875	126.427
0.021128	173.607	-0.00160925	125.941
0.0212661	172.683	-0.00161979	125.456
0.0214046	171.763	-0.00163036	124.971
0.0215434	170.849	-0.00164097	124.486
0.0216825	169.942	-0.0016516	124.002
0.021822	169.043	-0.00166228	123.519
0.0219619	168.15	-0.001673	123.035
0.0221021	167.262	-0.00168375	122.553
0.0222427	166.377	-0.00169454	122.071
0.0223837	165.491	-0.00170537	121.589
0.022525	164.604	-0.00171624	121.109
0.0226667	163.712	-0.00172714	120.628
0.0228088	162.826	-0.00173807	120.148
0.0229513	161.952	-0.00174903	119.669
0.0230941	161.093	-0.00176003	119.19
0.0232373	160.248	-0.00177107	118.712
0.0233809	159.415	-0.00178215	118.234
0.0235249	158.592	-0.00179328	117.757
0.0236692	157.775	-0.00180445	117.28
0.023814	156.961	-0.00181566	116.804
0.0239591	156.147	-0.00182692	116.328
0.0241047	155.333	-0.00183821	115.853
0.0242506	154.516	-0.00184955	115.378
0.024397	153.703	-0.00186092	114.904
0.0245437	152.896	-0.00187233	114.43
0.0246908	152.099	-0.00188378	113.957
0.0248384	151.312	-0.00189527	113.484
0.0249863	150.534	-0.00190681	113.012
0.0251347	149.761	-0.0019184	112.54
0.0252835	148.991	-0.00193003	112.068
0.0254327	148.222	-0.00194172	111.597
0.0255823	147.452	-0.00195345	111.127
0.0257323	146.678	-0.00196523	110.657
0.0258828	145.892	-0.00197705	110.188
0.0260336	145.107	-0.00198889	109.719
