# 3D Evrard collapse
# Equivalent 1D problem with 1000 cell co-moving grid
# t = 0.68
# radius	density	radial velocity	pressure
5.41087e-05	5183.26	-6.74343e-05	264.169
0.000162339	5133.05	3.33106e-05	262.659
0.000270563	4768.93	-7.02496e-05	260.297
0.000378803	3868.36	-4.34653e-05	257.323
0.000487052	2684.27	-3.80637e-05	254.695
0.000595311	2032.61	-1.26589e-05	252.704
0.000703576	1703.99	-8.14181e-06	251.129
0.000811846	1502.4	-1.28618e-05	249.787
0.000920123	1363.39	-2.10989e-05	248.589
0.00102841	1262.37	-3.11215e-05	247.486
0.00113671	1185.06	-4.20376e-05	246.447
0.00124502	1122.09	-5.32416e-05	245.454
0.00135335	1067.88	-6.43268e-05	244.496
0.0014617	1019.45	-7.50388e-05	243.565
0.00157007	975.306	-8.52634e-05	242.659
0.00167846	934.786	-9.496e-05	241.775
0.00178688	897.691	-0.000104137	240.91
0.00189533	864.081	-0.000112857	240.064
0.00200381	834.031	-0.000121227	239.233
0.00211233	807.414	-0.00012937	238.417
0.00222088	783.855	-0.000137381	237.612
0.00232947	762.82	-0.000145323	236.816
0.0024381	743.735	-0.000153228	236.029
0.00254677	726.049	-0.000161094	235.249
0.00265548	709.332	-0.000168897	234.474
0.00276424	693.333	-0.000176603	233.706
0.00287305	677.978	-0.000184191	232.943
0.00298191	663.297	-0.000191659	232.186
0.00309082	649.332	-0.000199019	231.434
0.00319978	636.094	-0.000206289	230.688
0.0033088	623.547	-0.000213483	229.946
0.00341788	611.638	-0.000220606	229.21
0.00352702	600.328	-0.00022766	228.477
0.00363622	589.608	-0.000234649	227.749
0.00374548	579.492	-0.000241583	227.025
0.00385481	569.975	-0.000248485	226.304
0.0039642	560.987	-0.000255377	225.587
0.00407366	552.393	-0.000262267	224.872
0.0041832	544.052	-0.000269143	224.161
0.0042928	535.887	-0.000275984	223.452
0.00440249	527.904	-0.000282778	222.746
0.00451224	520.156	-0.000289525	222.043
0.00462208	512.693	-0.000296235	221.343
0.004732	505.522	-0.000302924	220.646
0.004842	498.601	-0.000309601	219.951
0.00495208	491.866	-0.000316261	219.259
0.00506225	485.272	-0.000322894	218.57
0.0051725	478.83	-0.000329487	217.883
0.00528285	472.597	-0.000336041	217.199
0.00539328	466.632	-0.00034257	216.518
0.00550381	460.946	-0.000349091	215.839
0.00561444	455.5	-0.000355612	215.162
0.00572516	450.242	-0.00036213	214.487
0.00583597	445.138	-0.000368641	213.815
0.00594689	440.18	-0.000375145	213.144
0.00605791	435.367	-0.000381643	212.475
0.00616904	430.687	-0.000388141	211.807
0.00628027	426.116	-0.000394639	211.142
0.00639161	421.625	-0.000401136	210.478
0.00650305	417.196	-0.000407627	209.816
0.00661461	412.825	-0.000414107	209.156
0.00672628	408.524	-0.000420576	208.497
0.00683807	404.3	-0.000427036	207.841
0.00694997	400.154	-0.000433491	207.186
0.00706199	396.073	-0.00043994	206.533
0.00717413	392.047	-0.000446379	205.882
0.00728639	388.077	-0.000452804	205.233
0.00739878	384.189	-0.000459209	204.586
0.00751129	380.42	-0.000465599	203.941
0.00762393	376.804	-0.000471981	203.297
0.0077367	373.349	-0.000478369	202.656
