# 3D Evrard collapse
# Equivalent 1D problem with 1000 cell co-moving grid
# t = 0.05
# radius	density	radial velocity	pressure
0.000131846	99.0467	-0.000271748	0.342077
0.000395765	71.2693	-0.00107566	0.341932
0.000660958	52.5069	-0.00161122	0.340334
0.000927998	44.0852	-0.00217695	0.338818
0.00119761	39.0506	-0.0026826	0.337306
0.00147048	35.2549	-0.00313358	0.335782
0.00174723	32.1287	-0.00353872	0.334233
0.00202846	29.5133	-0.00390939	0.332648
0.00231468	27.3437	-0.00425836	0.331004
0.00260636	25.5637	-0.00459809	0.329277
0.00290389	24.1049	-0.00493942	0.327451
0.0032076	22.8898	-0.00529138	0.325519
0.00351772	21.8448	-0.0056628	0.323477
0.0038344	20.9117	-0.0060616	0.321326
0.00415771	20.0522	-0.00649367	0.319074
0.00448762	19.2448	-0.00696191	0.31673
0.00482406	18.4797	-0.00746568	0.314307
0.00516686	17.7535	-0.00800063	0.311815
0.0055158	17.0651	-0.00855958	0.309264
0.00587063	16.4155	-0.00913411	0.306665
0.00623101	15.8081	-0.00971632	0.304028
0.0065966	15.249	-0.0102995	0.301366
0.00696698	14.7429	-0.0108793	0.298701
0.00734173	14.2873	-0.0114519	0.296049
0.0077204	13.8734	-0.0120174	0.293425
0.00810253	13.4943	-0.0125769	0.29084
0.00848766	13.1427	-0.0131323	0.288306
0.00887533	12.8115	-0.0136858	0.285825
0.00926513	12.495	-0.0142395	0.283401
0.00965666	12.1894	-0.0147945	0.28103
0.0100496	11.895	-0.0153504	0.278707
0.0104435	11.6139	-0.0159062	0.276421
0.0108383	11.3469	-0.01646	0.274162
0.0112336	11.0932	-0.0170105	0.271922
0.0116294	10.8527	-0.0175567	0.269696
0.0120255	10.6239	-0.0180973	0.267484
0.0124217	10.4058	-0.0186308	0.265292
0.0128181	10.1985	-0.0191558	0.263128
0.0132145	10.0021	-0.0196717	0.261003
0.0136111	9.81637	-0.0201781	0.258925
0.0140077	9.64132	-0.0206754	0.256901
0.0144044	9.47653	-0.0211641	0.254932
0.0148012	9.31828	-0.0216449	0.25302
0.0151983	9.16341	-0.0221184	0.251161
0.0155956	9.01135	-0.0225849	0.24935
0.0159933	8.86351	-0.0230446	0.247581
0.0163916	8.72118	-0.0234977	0.245845
0.0167904	8.58447	-0.0239439	0.244134
0.01719	8.4529	-0.0243826	0.242441
0.0175906	8.32578	-0.0248129	0.240761
0.0179921	8.20212	-0.0252331	0.239093
0.0183948	8.08096	-0.025641	0.237439
0.0187989	7.96179	-0.0260342	0.235804
0.0192043	7.8453	-0.0264102	0.234193
0.0196111	7.73348	-0.026767	0.232613
0.0200196	7.62801	-0.0271029	0.231073
0.0204295	7.52853	-0.0274173	0.229577
0.020841	7.43273	-0.0277096	0.228131
0.021254	7.33896	-0.0279798	0.226742
0.0216685	7.248	-0.0282282	0.22541
0.0220843	7.1608	-0.0284553	0.224138
0.0225013	7.07696	-0.0286615	0.222926
0.0229193	6.99604	-0.0288466	0.221771
