# 3D Evrard collapse
# Equivalent 1D problem with 1000 cell co-moving grid
# t = 0.78
# radius	density	radial velocity	pressure
5.47996e-05	5469.15	-6.80475e-05	289.324
0.000164412	5433.65	4.48736e-05	287.596
0.00027402	5219.73	-7.3149e-05	284.809
0.000383645	4639.63	1.60512e-05	280.95
0.000493275	3561.78	-6.36953e-05	277.077
0.000602926	2520.44	-1.51695e-05	273.906
0.000712591	1975.25	2.53946e-05	271.549
0.000822264	1675.43	4.32466e-05	269.663
0.000931944	1487.74	4.98412e-05	268.057
0.00104163	1358.99	5.06265e-05	266.628
0.00115133	1264.84	4.86524e-05	265.318
0.00126104	1191.13	4.52689e-05	264.09
0.00137077	1129.49	4.13835e-05	262.923
0.00148051	1075.44	3.7517e-05	261.804
0.00159028	1026.7	3.39957e-05	260.725
0.00170006	982.248	3.09616e-05	259.681
0.00180988	941.7	2.84638e-05	258.667
0.00191972	905.05	2.64698e-05	257.681
0.00202959	872.361	2.48774e-05	256.72
0.0021395	843.497	2.35597e-05	255.779
0.00224944	818.046	2.24113e-05	254.855
0.00235941	795.413	2.13643e-05	253.945
0.00246943	774.945	2.03865e-05	253.048
0.00257949	756.028	1.948e-05	252.161
0.00268959	738.18	1.86739e-05	251.284
0.00279974	721.122	1.8007e-05	250.415
0.00290994	704.777	1.75016e-05	249.555
0.00302019	689.179	1.71572e-05	248.702
0.00313049	674.371	1.69559e-05	247.858
0.00324085	660.355	1.68796e-05	247.02
0.00335126	647.085	1.69154e-05	246.19
0.00346173	634.503	1.70528e-05	245.365
0.00357226	622.572	1.72922e-05	244.547
0.00368285	611.291	1.76272e-05	243.735
0.00379351	600.675	1.80391e-05	242.928
0.00390424	590.697	1.85006e-05	242.125
0.00401503	581.253	1.89916e-05	241.327
0.0041259	572.184	1.95118e-05	240.533
0.00423683	563.357	2.00789e-05	239.742
0.00434784	554.721	2.07127e-05	238.956
0.00445893	546.308	2.14211e-05	238.173
0.00457009	538.178	2.21974e-05	237.394
0.00468134	530.367	2.30259e-05	236.619
0.00479267	522.854	2.38928e-05	235.848
0.00490408	515.576	2.47952e-05	235.08
0.00501557	508.471	2.57431e-05	234.316
0.00512716	501.524	2.675e-05	233.555
0.00523883	494.78	2.78203e-05	232.797
0.00535059	488.304	2.89435e-05	232.043
0.00546245	482.126	3.0102e-05	231.292
0.0055744	476.226	3.1284e-05	230.543
0.00568645	470.55	3.2488e-05	229.798
0.0057986	465.056	3.37178e-05	229.055
0.00591085	459.726	3.49755e-05	228.314
0.0060232	454.555	3.62587e-05	227.576
0.00613565	449.534	3.7563e-05	226.84
0.00624821	444.636	3.88862e-05	226.106
0.00636088	439.833	4.02306e-05	225.375
0.00647366	435.102	4.16009e-05	224.646
0.00658655	430.438	4.30015e-05	223.919
0.00669955	425.849	4.44334e-05	223.194
0.00681266	421.343	4.58942e-05	222.471
0.0069259	416.919	4.73812e-05	221.751
0.00703925	412.564	4.88947e-05	221.033
0.00715273	408.268	5.04391e-05	220.318
0.00726632	404.036	5.20209e-05	219.605
0.00738004	399.895	5.36434e-05	218.894
0.00749389	395.887	5.53033e-05	218.185
0.00760786	392.045	5.69897e-05	217.479
0.00772197	388.371	5.86895e-05	216.775
0.0078362	384.833	6.03945e-05	216.072
0.00795057	381.377	6.21054e-05	215.372
0.00806507	377.957	6.38312e-05	214.673
0.00817971	374.561	6.55823e-05	213.975
0.00829449	371.209	6.73636e-05	213.28
0.00840941	367.933	6.91718e-05	212.586
0.00852447	364.755	7.09983e-05	211.894
0.00863968	361.669	7.28351e-05	211.203
0.00875503	358.644	7.46796e-05	210.514
0.00887053	355.646	7.65349e-05	209.827
0.00898618	352.649	7.84031e-05	209.141
0.00910198	349.63	8.03064e-05	208.456
0.00921794	346.637	8.22471e-05	207.774
0.00933405	343.718	8.42172e-05	207.093
0.00945031	340.895	8.62086e-05	206.414
0.00956674	338.166	8.82153e-05	205.736
0.00968333	335.516	9.02338e-05	205.06
0.00980008	332.923	9.22625e-05	204.385
0.00991699	330.363	9.43022e-05	203.712
0.0100341	327.817	9.63557e-05	203.04
0.0101513	325.271	9.84252e-05	202.369
0.0102687	322.715	0.000100523	201.7
0.0103863	320.176	0.000102651	201.032
0.0105041	317.676	0.000104804	200.366
0.010622	315.23	0.00010698	199.701
0.0107401	312.839	0.000109177	199.038
0.0108584	310.503	0.000111395	198.376
0.0109769	308.222	0.000113632	197.716
0.0110956	305.998	0.000115886	197.056
0.0112144	303.827	0.000118155	196.398
0.0113334	301.696	0.000120435	195.742
0.0114527	299.589	0.000122728	195.086
0.0115721	297.491	0.000125036	194.431
0.0116917	295.392	0.000127355	193.778
0.0118114	293.273	0.000129698	193.126
0.0119314	291.142	0.00013208	192.475
0.0120516	289.047	0.000134491	191.826
0.012172	287.007	0.000136927	191.178
0.0122926	285.026	0.000139381	190.531
0.0124134	283.098	0.000141851	189.886
0.0125344	281.213	0.000144337	189.241
0.0126556	279.36	0.000146838	188.598
0.012777	277.529	0.000149356	187.955
0.0128986	275.715	0.000151892	187.314
0.0130204	273.915	0.000154446	186.673
0.0131425	272.125	0.000157018	186.034
0.0132648	270.339	0.00015961	185.396
0.0133872	268.555	0.000162223	184.759
0.0135099	266.771	0.000164859	184.123
0.0136329	264.989	0.000167521	183.488
0.013756	263.218	0.000170211	182.854
0.0138794	261.466	0.000172928	182.222
0.014003	259.742	0.000175673	181.59
0.0141268	258.053	0.000178443	180.96
0.0142509	256.402	0.000181236	180.331
0.0143752	254.79	0.000184051	179.703
0.0144997	253.214	0.000186885	179.076
0.0146245	251.667	0.000189737	178.45
0.0147495	250.142	0.000192607	177.825
0.0148747	248.628	0.000195495	177.2
0.0150002	247.119	0.000198404	176.577
0.015126	245.609	0.000201332	175.954
0.0152519	244.092	0.00020429	175.333
0.0153782	242.58	0.000207279	174.712
0.0155046	241.085	0.000210296	174.093
0.0156314	239.614	0.000213339	173.474
0.0157584	238.168	0.000216406	172.857
0.0158856	236.744	0.000219496	172.24
0.0160131	235.337	0.000222608	171.624
0.0161409	233.944	0.000225744	171.009
0.0162689	232.558	0.000228903	170.395
0.0163972	231.179	0.00023209	169.782
0.0165257	229.806	0.000235304	169.17
0.0166545	228.444	0.000238547	168.559
0.0167836	227.095	0.000241818	167.948
0.016913	225.76	0.000245115	167.339
0.0170426	224.438	0.00024844	166.73
0.0171725	223.128	0.000251792	166.122
0.0173027	221.828	0.000255172	165.515
0.0174332	220.54	0.000258582	164.909
0.0175639	219.264	0.000262022	164.304
0.0176949	218.003	0.00026549	163.7
0.0178263	216.754	0.000268985	163.097
0.0179579	215.517	0.000272509	162.494
0.0180897	214.287	0.000276062	161.892
0.0182219	213.065	0.000279646	161.292
0.0183544	211.851	0.000283262	160.692
0.0184872	210.648	0.000286912	160.092
0.0186202	209.461	0.000290594	159.494
0.0187536	208.29	0.000294307	158.896
0.0188873	207.134	0.000298048	158.3
0.0190212	205.988	0.000301818	157.704
0.0191555	204.849	0.000305617	157.108
0.0192901	203.711	0.000309446	156.514
0.0194249	202.572	0.000313306	155.92
0.0195601	201.429	0.000317207	155.327
0.0196956	200.293	0.000321148	154.735
0.0198315	199.168	0.000325127	154.144
0.0199676	198.059	0.00032914	153.554
0.020104	196.966	0.000333188	152.964
0.0202408	195.886	0.000337268	152.376
0.0203779	194.817	0.000341382	151.788
0.0205153	193.755	0.00034553	151.201
0.0206531	192.7	0.000349715	150.614
0.0207911	191.65	0.000353937	150.029
0.0209295	190.607	0.000358197	149.444
0.0210683	189.572	0.000362495	148.86
0.0212073	188.547	0.00036683	148.276
0.0213467	187.529	0.000371201	147.694
0.0214865	186.517	0.000375609	147.112
0.0216266	185.508	0.000380053	146.531
0.021767	184.5	0.000384534	145.95
0.0219078	183.49	0.000389054	145.371
0.0220489	182.48	0.000393622	144.792
0.0221903	181.475	0.000398235	144.214
0.0223321	180.481	0.000402894	143.637
0.0224743	179.501	0.000407594	143.061
0.0226168	178.537	0.000412335	142.486
0.0227597	177.588	0.000417114	141.911
0.0229029	176.651	0.00042193	141.337
0.0230465	175.721	0.000426782	140.764
0.0231904	174.796	0.000431673	140.192
0.0233347	173.872	0.000436603	139.62
0.0234794	172.948	0.000441576	139.049
0.0236244	172.025	0.000446594	138.479
