# 3D Evrard collapse
# Equivalent 1D problem with 1000 cell co-moving grid
# t = 0.17
# radius	density	radial velocity	pressure
7.12581e-05	1301.21	-0.000165678	26.2602
0.000213779	896.753	-0.000515849	26.1707
0.00035632	648.027	-0.000868775	26.0606
0.0004989	542.176	-0.00124062	25.9548
0.000641543	475.826	-0.00160693	25.8499
0.000784273	425.749	-0.00196982	25.7468
0.00092711	386.661	-0.0023312	25.6457
0.00107007	356.282	-0.00269244	25.5466
0.00121319	332.672	-0.00305429	25.449
0.00135646	313.956	-0.00341724	25.3523
0.00149993	298.538	-0.00378153	25.2561
0.00164359	285.26	-0.00414727	25.1601
0.00178748	273.394	-0.00451451	25.0641
0.00193161	262.531	-0.00488332	24.9682
0.00207599	252.456	-0.00525378	24.8724
0.00222064	243.063	-0.00562599	24.7769
0.00236558	234.307	-0.00600003	24.6817
0.00251083	226.19	-0.00637601	24.587
0.00265638	218.744	-0.00675403	24.4927
0.00280227	211.991	-0.00713423	24.3988
0.0029485	205.913	-0.00751671	24.3052
0.00309508	200.447	-0.00790158	24.2118
0.00324203	195.498	-0.00828891	24.1184
0.00338934	190.966	-0.00867888	24.0251
0.00353704	186.753	-0.00907131	23.9318
0.00368512	182.772	-0.00946625	23.8383
0.0038336	178.955	-0.00986369	23.7448
0.00398249	175.263	-0.0102636	23.6512
0.00413178	171.688	-0.0106661	23.5575
0.00428148	168.243	-0.0110711	23.4639
0.0044316	164.941	-0.0114786	23.3703
0.00458213	161.788	-0.0118884	23.2768
0.00473309	158.78	-0.0123006	23.1833
0.00488446	155.908	-0.0127151	23.0899
0.00503626	153.162	-0.0131318	22.9965
0.00518847	150.533	-0.0135507	22.9032
0.00534111	148.021	-0.0139716	22.81
0.00549416	145.625	-0.0143945	22.7168
0.00564763	143.349	-0.0148194	22.6238
0.00580151	141.19	-0.015246	22.5308
0.0059558	139.128	-0.0156744	22.4378
0.00611049	137.128	-0.0161045	22.3448
0.00626559	135.156	-0.0165361	22.252
0.00642108	133.206	-0.0169691	22.1592
0.00657696	131.293	-0.0174035	22.0666
0.00673323	129.436	-0.0178391	21.9741
0.00688987	127.645	-0.0182759	21.8818
0.0070469	125.917	-0.0187138	21.7897
0.00720429	124.247	-0.0191527	21.6978
0.00736204	122.622	-0.0195926	21.606
0.00752015	121.027	-0.0200333	21.5144
0.00767861	119.456	-0.0204748	21.423
0.00783741	117.913	-0.0209169	21.3318
0.00799655	116.42	-0.0213597	21.2408
0.00815603	114.999	-0.0218031	21.1501
0.00831583	113.652	-0.0222471	21.0596
0.00847595	112.356	-0.0226916	20.9692
0.00863639	111.084	-0.0231366	20.879
0.00879715	109.833	-0.0235821	20.7889
0.0089582	108.613	-0.024028	20.6991
0.00911957	107.428	-0.0244743	20.6094
0.00928123	106.273	-0.0249211	20.5198
0.00944318	105.143	-0.0253682	20.4304
0.00960543	104.032	-0.0258158	20.3412
0.00976796	102.935	-0.0262639	20.2521
0.00993079	101.846	-0.0267124	20.1632
0.0100939	100.768	-0.0271613	20.0745
0.0102573	99.7064	-0.0276108	19.9859
0.010421	98.6665	-0.0280608	19.8976
0.0105849	97.6478	-0.0285115	19.8094
0.0107491	96.6447	-0.0289627	19.7214
0.0109137	95.6531	-0.0294147	19.6335
0.0110785	94.6776	-0.0298674	19.5459
0.0112435	93.7175	-0.0303209	19.4584
0.0114089	92.7786	-0.0307753	19.3711
0.0115746	91.8711	-0.0312306	19.284
0.0117405	91.0033	-0.0316869	19.197
0.0119067	90.1743	-0.0321443	19.1102
0.0120732	89.3711	-0.0326029	19.0234
0.0122401	88.5763	-0.0330627	18.9368
0.0124072	87.7787	-0.0335238	18.8502
0.0125746	86.977	-0.0339862	18.7638
0.0127423	86.1808	-0.03445	18.6775
0.0129103	85.4008	-0.0349153	18.5914
0.0130787	84.6455	-0.0353821	18.5054
0.0132473	83.9174	-0.0358504	18.4194
0.0134163	83.21	-0.0363204	18.3336
0.0135856	82.5101	-0.0367922	18.2479
0.0137552	81.8047	-0.0372656	18.1623
0.0139252	81.0795	-0.0377408	18.0769
0.0140955	80.3508	-0.0382178	17.9916
0.0142661	79.6401	-0.0386965	17.9064
0.0144371	78.9568	-0.0391771	17.8215
0.0146084	78.2995	-0.0396597	17.7367
0.0147801	77.6595	-0.0401441	17.652
0.0149521	77.0295	-0.0406305	17.5674
0.0151245	76.4084	-0.0411188	17.483
0.0152972	75.7963	-0.0416091	17.3988
0.0154702	75.1899	-0.0421014	17.3147
0.0156437	74.5844	-0.0425957	17.2307
0.0158174	73.9732	-0.043092	17.1469
0.0159916	73.3529	-0.0435902	17.0633
0.016166	72.7404	-0.0440906	16.98
0.0163409	72.1438	-0.0445929	16.8968
0.0165161	71.5677	-0.0450973	16.8139
0.0166916	71.0084	-0.0456039	16.7312
0.0168674	70.4575	-0.0461125	16.6486
0.0170437	69.9096	-0.0466232	16.5663
0.0172202	69.3671	-0.0471361	16.4842
0.0173971	68.8374	-0.0476511	16.4023
0.0175743	68.3234	-0.0481682	16.3207
0.0177518	67.8201	-0.0486876	16.2392
0.0179296	67.3198	-0.0492092	16.1579
0.0181078	66.8163	-0.049733	16.0769
0.0182862	66.3023	-0.050259	15.9961
0.0184649	65.7864	-0.0507873	15.9156
0.018644	65.2755	-0.0513178	15.8354
0.0188233	64.7733	-0.0518506	15.7554
0.0190028	64.2834	-0.0523857	15.6757
0.0191826	63.8082	-0.052923	15.5963
0.0193627	63.3468	-0.0534627	15.5172
0.019543	62.8961	-0.0540047	15.4382
0.0197235	62.4521	-0.0545489	15.3596
0.0199043	62.0114	-0.0550955	15.2812
0.0200852	61.5727	-0.0556444	15.2031
0.0202664	61.136	-0.0561955	15.1252
0.0204477	60.7021	-0.0567488	15.0476
0.0206292	60.2716	-0.0573044	14.9703
0.0208109	59.8444	-0.0578621	14.8933
0.0209927	59.4195	-0.058422	14.8165
0.0211747	58.9964	-0.058984	14.7401
0.0213568	58.5748	-0.0595481	14.6639
0.0215391	58.1554	-0.0601141	14.5881
0.0217215	57.7378	-0.0606822	14.5126
0.021904	57.3254	-0.0612521	14.4373
0.0220866	56.9201	-0.0618239	14.3624
0.0222693	56.5234	-0.0623974	14.2878
0.0224521	56.1363	-0.0629727	14.2135
0.022635	55.7584	-0.0635497	14.1395
0.022818	55.3874	-0.0641283	14.0657
0.023001	55.0202	-0.0647084	13.9923
0.0231841	54.6564	-0.0652901	13.9191
0.0233674	54.2996	-0.0658732	13.8463
0.0235507	53.9503	-0.0664577	13.7737
0.023734	53.6015	-0.0670437	13.7014
0.0239175	53.2486	-0.067631	13.6294
0.024101	52.8907	-0.0682196	13.5576
0.0242846	52.5319	-0.0688094	13.4862
0.0244683	52.1797	-0.0694006	13.415
0.0246521	51.8365	-0.069993	13.3442
0.0248359	51.5011	-0.0705866	13.2736
0.0250199	51.1706	-0.0711816	13.2033
0.025204	50.8429	-0.0717779	13.1333
0.0253882	50.5172	-0.0723755	13.0635
0.0255726	50.1942	-0.0729745	12.994
0.0257571	49.8745	-0.0735748	12.9247
0.0259418	49.5586	-0.0741767	12.8557
0.0261266	49.2455	-0.0747801	12.7869
0.0263116	48.9331	-0.0753851	12.7183
0.0264969	48.6204	-0.0759917	12.65
0.0266823	48.3086	-0.0766002	12.5819
0.026868	47.9992	-0.0772104	12.514
0.027054	47.6941	-0.0778227	12.4463
0.0272402	47.3941	-0.078437	12.3788
0.0274267	47.0985	-0.0790535	12.3115
0.0276136	46.8052	-0.0796723	12.2444
0.0278008	46.513	-0.0802936	12.1775
0.0279884	46.2219	-0.0809173	12.1107
0.0281763	45.9323	-0.0815438	12.0441
0.0283647	45.6435	-0.0821731	11.9776
0.0285536	45.3556	-0.0828054	11.9112
0.0287429	45.071	-0.0834407	11.845
0.0289327	44.7922	-0.0840792	11.7789
0.029123	44.5179	-0.0847211	11.7129
0.0293139	44.2448	-0.0853666	11.647
0.0295053	43.969	-0.0860156	11.5812
0.0296974	43.6909	-0.0866684	11.5155
0.0298901	43.4147	-0.0873251	11.4499
0.0300834	43.1413	-0.0879858	11.3843
0.0302775	42.872	-0.0886506	11.3189
0.0304722	42.6075	-0.0893197	11.2534
0.0306678	42.3469	-0.0899932	11.188
0.0308641	42.088	-0.0906711	11.1227
0.0310612	41.8288	-0.0913536	11.0573
0.0312591	41.5656	-0.0920409	10.992
0.0314579	41.2959	-0.0927329	10.9267
0.0316576	41.0259	-0.0934297	10.8615
0.0318582	40.76	-0.0941315	10.7963
0.0320597	40.4986	-0.0948383	10.731
0.0322622	40.2411	-0.0955503	10.6659
0.0324658	39.9863	-0.0962675	10.6007
0.0326703	39.7325	-0.09699	10.5355
0.0328759	39.4794	-0.0977179	10.4702
0.0330825	39.2272	-0.0984513	10.405
0.0332903	38.9764	-0.0991902	10.3398
0.0334992	38.7269	-0.0999348	10.2745
0.0337092	38.478	-0.100685	10.2092
0.0339203	38.229	-0.101441	10.1439
0.0341327	37.9785	-0.102203	10.0786
0.0343463	37.7272	-0.102972	10.0132
0.0345611	37.4778	-0.103746	9.94787
0.0347771	37.2308	-0.104527	9.88247
0.0349944	36.9859	-0.105314	9.81703
0.035213	36.7423	-0.106108	9.75156
0.0354329	36.499	-0.106908	9.68605
0.0356541	36.2548	-0.107716	9.62051
0.0358766	36.008	-0.10853	9.55494
0.0361005	35.7587	-0.109352	9.48934
0.0363257	35.5096	-0.110181	9.42372
0.0365523	35.2627	-0.111018	9.35807
0.0367803	35.019	-0.111862	9.2924
0.0370096	34.7791	-0.112715	9.2267
0.0372404	34.5424	-0.113575	9.16097
0.0374725	34.3079	-0.114444	9.0952
0.0377061	34.0742	-0.115321	9.0294
0.0379411	33.8406	-0.116206	8.96356
0.0381776	33.6057	-0.117101	8.8977
0.0384154	33.3704	-0.118004	8.83182
0.0386548	33.1355	-0.118916	8.76592
0.0388955	32.9005	-0.119837	8.70002
0.0391377	32.6646	-0.120768	8.63411
0.0393813	32.4281	-0.121707	8.56821
0.0396264	32.1931	-0.122656	8.50232
0.0398729	31.9608	-0.123615	8.43645
0.0401209	31.7315	-0.124583	8.37059
0.0403703	31.5047	-0.12556	8.30476
0.0406211	31.2791	-0.126547	8.23894
0.0408734	31.0536	-0.127544	8.17316
0.041127	30.8263	-0.12855	8.10741
0.0413821	30.5954	-0.129566	8.04172
0.0416386	30.3616	-0.130592	7.97609
0.0418965	30.1285	-0.131627	7.91055
0.0421558	29.8978	-0.132672	7.84509
0.0424165	29.6702	-0.133727	7.77971
0.0426786	29.4463	-0.134793	7.71442
0.042942	29.226	-0.135868	7.64921
0.0432067	29.0086	-0.136953	7.58409
0.0434728	28.7934	-0.138049	7.51906
0.0437402	28.5795	-0.139154	7.45412
0.0440089	28.3658	-0.140271	7.38927
0.0442789	28.1513	-0.141398	7.32452
0.0445502	27.9341	-0.142535	7.2599
0.0448228	27.7133	-0.143683	7.1954
0.0450966	27.4889	-0.144842	7.13105
0.0453716	27.264	-0.146012	7.06685
0.0456479	27.0415	-0.147193	7.00283
0.0459253	26.823	-0.148384	6.93897
0.046204	26.6095	-0.149587	6.87528
0.0464838	26.4009	-0.150801	6.81174
0.0467648	26.1955	-0.152027	6.74837
0.047047	25.9913	-0.153263	6.68516
0.0473303	25.787	-0.154512	6.62212
0.0476147	25.5814	-0.155772	6.55925
0.0479002	25.3758	-0.157043	6.49657
0.0481868	25.1709	-0.158326	6.43409
0.0484745	24.9667	-0.159622	6.3718
0.0487633	24.763	-0.160929	6.30971
0.0490531	24.5596	-0.162249	6.24783
0.049344	24.3564	-0.163581	6.18617
0.0496359	24.1535	-0.164925	6.12472
0.0499289	23.9514	-0.166282	6.06349
0.050223	23.7503	-0.167652	6.00249
0.050518	23.5506	-0.169035	5.94172
0.0508141	23.3527	-0.17043	5.88117
0.0511113	23.1566	-0.17184	5.82086
0.0514094	22.9623	-0.173262	5.76077
0.0517086	22.7692	-0.174699	5.7009
0.0520089	22.5772	-0.176149	5.64127
0.0523101	22.3857	-0.177614	5.58186
0.0526125	22.1946	-0.179093	5.52268
0.0529159	22.0037	-0.180587	5.46373
0.0532204	21.8132	-0.182097	5.405
0.0535259	21.6236	-0.183623	5.3465
0.0538326	21.4352	-0.185166	5.28822
0.0541404	21.2479	-0.186725	5.23015
0.0544493	21.0614	-0.188303	5.1723
0.0547594	20.8751	-0.189898	5.11465
0.0550706	20.689	-0.191513	5.05721
0.0553831	20.5041	-0.193147	4.99997
0.0556968	20.321	-0.194802	4.94292
0.0560118	20.1394	-0.196477	4.88606
0.0563281	19.9583	-0.198173	4.82939
0.0566457	19.7763	-0.199891	4.7729
0.0569646	19.5945	-0.201631	4.71659
0.057285	19.4148	-0.203395	4.66045
0.0576068	19.2373	-0.205182	4.60448
0.0579301	19.061	-0.206994	4.54867
0.0582549	18.8847	-0.208831	4.493
0.0585813	18.7077	-0.210694	4.43748
0.0589093	18.5295	-0.212584	4.3821
0.059239	18.3501	-0.214503	4.32686
0.0595703	18.17	-0.216451	4.27175
0.0599035	17.99	-0.218429	4.21677
0.0602385	17.8111	-0.220438	4.1619
0.0605753	17.6338	-0.222481	4.10715
0.0609142	17.4583	-0.224558	4.05248
0.061255	17.2839	-0.226671	3.99789
0.0615978	17.1102	-0.228822	3.94337
0.0619429	16.9364	-0.231012	3.88891
0.0622901	16.7618	-0.233243	3.83448
0.0626396	16.5861	-0.235517	3.78009
0.0629914	16.4097	-0.237838	3.72572
0.0633456	16.233	-0.240207	3.67136
0.0637023	16.057	-0.242628	3.61699
0.0640616	15.8817	-0.245103	3.56259
0.0644236	15.7069	-0.247635	3.50814
0.0647883	15.5318	-0.250228	3.45363
0.0651559	15.3554	-0.252884	3.39904
0.0655263	15.177	-0.255609	3.34436
0.0658998	14.9965	-0.258404	3.28957
0.0662764	14.8141	-0.261276	3.23466
