# 3D Evrard collapse
# Equivalent 1D problem with 1000 cell co-moving grid
# t = 0.7
# radius	density	radial velocity	pressure
5.42232e-05	5243.3	-6.77122e-05	269.352
0.000162682	5197.14	3.49581e-05	267.799
0.000271136	4869.72	-7.23809e-05	265.352
0.000379605	4039.2	-3.62464e-05	262.201
0.000488084	2841.09	-4.33612e-05	259.342
0.000596574	2111.3	-1.20385e-05	257.156
0.000705071	1749.17	-1.52071e-06	255.457
0.000813574	1533.14	-3.49979e-06	254.026
0.000922083	1386.6	-9.76226e-06	252.759
0.0010306	1281.07	-1.83127e-05	251.6
0.00113913	1200.94	-2.80404e-05	250.514
0.00124767	1136.11	-3.82013e-05	249.479
0.00135623	1080.57	-4.83322e-05	248.483
0.00146481	1031.1	-5.81248e-05	247.518
0.00157341	986.091	-6.74401e-05	246.58
0.00168204	944.819	-7.62242e-05	245.666
0.00179069	907.059	-8.44786e-05	244.774
0.00189937	872.861	-9.22617e-05	243.901
0.00200808	842.3	-9.96831e-05	243.046
0.00211682	815.246	-0.000106865	242.205
0.0022256	791.316	-0.000113907	241.378
0.00233442	769.965	-0.000120872	240.56
0.00244328	750.602	-0.000127792	239.752
0.00255217	732.668	-0.000134667	238.95
0.00266112	715.721	-0.000141471	238.156
0.00277011	699.505	-0.000148169	237.368
0.00287914	683.946	-0.000154741	236.586
0.00298823	669.075	-0.000161185	235.81
0.00309737	654.936	-0.000167514	235.04
0.00320656	641.535	-0.000173746	234.275
0.00331581	628.838	-0.000179895	233.516
0.00342511	616.788	-0.000185968	232.762
0.00353448	605.347	-0.000191965	232.012
0.00364391	594.508	-0.000197891	231.267
0.0037534	584.286	-0.000203758	230.527
0.00386296	574.671	-0.00020959	229.789
0.00397258	565.586	-0.000215408	229.056
0.00408227	556.893	-0.000221219	228.325
0.00419204	548.45	-0.00022701	227.597
0.00430187	540.185	-0.00023276	226.873
0.00441179	532.109	-0.000238458	226.151
0.00452177	524.278	-0.000244104	225.433
0.00463184	516.74	-0.00024971	224.718
0.00474199	509.496	-0.000255292	224.005
0.00485222	502.5	-0.000260858	223.296
0.00496253	495.687	-0.000266402	222.589
0.00507293	489.016	-0.000271912	221.885
0.00518342	482.506	-0.000277378	221.184
0.005294	476.218	-0.000282801	220.486
0.00540467	470.205	-0.000288198	219.79
0.00551543	464.472	-0.000293584	219.097
0.00562629	458.977	-0.000298966	218.406
0.00573724	453.668	-0.00030434	217.717
0.0058483	448.514	-0.000309704	217.03
0.00595945	443.509	-0.000315055	216.346
0.00607071	438.651	-0.000320399	215.663
0.00618207	433.925	-0.000325739	214.982
0.00629353	429.305	-0.000331076	214.303
0.00640511	424.763	-0.000336406	213.625
0.00651679	420.282	-0.000341726	212.95
0.00662858	415.864	-0.00034703	212.276
0.00674049	411.518	-0.00035232	211.604
0.00685252	407.251	-0.000357597	210.935
0.00696466	403.061	-0.000362865	210.267
0.00707692	398.935	-0.000368123	209.601
0.0071893	394.862	-0.000373367	208.937
0.0073018	390.852	-0.00037859	208.275
0.00741443	386.931	-0.000383789	207.615
0.00752718	383.141	-0.00038897	206.957
0.00764006	379.511	-0.000394142	206.301
0.00775307	376.04	-0.000399319	205.647
0.00786621	372.693	-0.000404507	204.994
0.00797948	369.417	-0.000409706	204.343
0.00809289	366.17	-0.000414907	203.693
0.00820644	362.938	-0.0004201	203.044
0.00832013	359.745	-0.000425279	202.397
0.00843395	356.625	-0.000430447	201.751
0.00854792	353.6	-0.000435616	201.107
0.00866203	350.664	-0.000440791	200.464
0.00877629	347.789	-0.000445976	199.823
0.0088907	344.938	-0.000451168	199.182
0.00900525	342.089	-0.000456367	198.543
0.00911996	339.211	-0.000461552	197.906
0.00923482	336.349	-0.000466714	197.27
0.00934984	333.559	-0.000471867	196.635
0.00946501	330.86	-0.000477016	196.002
0.00958034	328.253	-0.00048217	195.371
0.00969584	325.721	-0.000487329	194.74
0.00981149	323.246	-0.000492498	194.111
0.00992731	320.806	-0.000497674	193.482
0.0100433	318.381	-0.000502856	192.855
0.0101595	315.958	-0.000508045	192.229
0.0102758	313.523	-0.000513228	191.605
0.0103923	311.09	-0.0005184	190.981
0.0105089	308.694	-0.000523565	190.359
0.0106258	306.349	-0.000528729	189.739
0.0107428	304.058	-0.000533894	189.119
0.01086	301.818	-0.00053906	188.501
0.0109774	299.628	-0.000544227	187.884
0.011095	297.489	-0.000549396	187.268
0.0112127	295.402	-0.000554572	186.653
0.0113306	293.359	-0.000559757	186.039
0.0114488	291.345	-0.000564953	185.426
0.0115671	289.345	-0.000570157	184.814
0.0116856	287.347	-0.00057537	184.203
0.0118043	285.339	-0.000580594	183.593
0.0119232	283.3	-0.000585803	182.985
0.0120423	281.278	-0.000591002	182.377
0.0121616	279.304	-0.000596199	181.771
0.0122811	277.387	-0.0006014	181.165
0.0124008	275.526	-0.000606607	180.561
0.0125207	273.71	-0.000611825	179.958
0.0126408	271.929	-0.000617052	179.356
0.0127611	270.173	-0.000622289	178.754
0.0128817	268.433	-0.000627533	178.153
0.0130024	266.707	-0.000632785	177.554
0.0131234	264.992	-0.000638045	176.955
0.0132446	263.284	-0.000643312	176.357
0.013366	261.581	-0.000648587	175.76
0.0134876	259.878	-0.000653867	175.164
0.0136094	258.175	-0.000659152	174.569
0.0137315	256.476	-0.000664437	173.975
0.0138538	254.788	-0.000669723	173.381
0.0139763	253.122	-0.000675011	172.789
0.014099	251.484	-0.000680301	172.198
0.014222	249.88	-0.000685595	171.608
0.0143453	248.313	-0.000690897	171.019
0.0144687	246.781	-0.000696207	170.431
0.0145924	245.283	-0.000701528	169.844
0.0147163	243.811	-0.000706862	169.257
0.0148405	242.358	-0.000712209	168.671
0.0149649	240.915	-0.000717569	168.086
0.0150896	239.474	-0.000722941	167.502
0.0152145	238.032	-0.000728325	166.918
0.0153397	236.58	-0.000733711	166.336
0.0154651	235.133	-0.000739099	165.754
0.0155907	233.705	-0.000744492	165.173
0.0157167	232.3	-0.000749893	164.593
0.0158428	230.918	-0.000755304	164.013
0.0159693	229.558	-0.000760727	163.435
0.016096	228.215	-0.000766163	162.857
0.016223	226.883	-0.000771611	162.28
0.0163502	225.56	-0.000777072	161.704
0.0164777	224.241	-0.000782542	161.128
0.0166055	222.927	-0.00078802	160.553
0.0167335	221.623	-0.000793507	159.979
0.0168618	220.33	-0.000799003	159.406
0.0169904	219.052	-0.00080451	158.834
0.0171193	217.787	-0.00081003	158.262
0.0172484	216.533	-0.000815561	157.691
0.0173778	215.289	-0.000821104	157.121
0.0175075	214.054	-0.000826657	156.552
0.0176375	212.83	-0.000832221	155.983
0.0177678	211.619	-0.000837796	155.415
0.0178984	210.422	-0.000843385	154.848
0.0180293	209.237	-0.000848988	154.281
0.0181604	208.06	-0.000854605	153.716
0.0182919	206.889	-0.000860235	153.151
0.0184236	205.724	-0.000865876	152.586
0.0185557	204.568	-0.000871527	152.023
0.018688	203.426	-0.00087719	151.46
0.0188207	202.299	-0.000882866	150.897
0.0189536	201.188	-0.000888559	150.336
0.0190869	200.088	-0.00089427	149.775
0.0192205	198.996	-0.000899998	149.215
0.0193544	197.907	-0.000905744	148.655
0.0194886	196.817	-0.000911508	148.096
0.0196231	195.723	-0.000917284	147.538
0.0197579	194.628	-0.000923066	146.981
0.0198931	193.543	-0.000928859	146.424
0.0200286	192.473	-0.000934665	145.868
0.0201644	191.419	-0.000940488	145.312
0.0203005	190.379	-0.000946329	144.758
0.020437	189.351	-0.000952189	144.204
0.0205737	188.331	-0.000958068	143.65
0.0207109	187.317	-0.000963965	143.098
0.0208483	186.307	-0.000969878	142.545
0.0209861	185.303	-0.000975807	141.994
0.0211242	184.305	-0.000981752	141.443
0.0212627	183.316	-0.000987715	140.893
0.0214015	182.334	-0.000993697	140.344
0.0215407	181.36	-0.000999698	139.795
0.0216802	180.391	-0.00100572	139.247
0.02182	179.424	-0.00101176	138.699
0.0219602	178.457	-0.00101783	138.152
0.0221008	177.488	-0.00102391	137.606
0.0222417	176.517	-0.00103	137.061
0.022383	175.554	-0.00103611	136.516
0.0225246	174.604	-0.00104223	135.972
0.0226666	173.668	-0.00104838	135.429
0.0228089	172.748	-0.00105454	134.886
0.0229516	171.84	-0.00106073	134.344
0.0230947	170.943	-0.00106694	133.802
0.0232382	170.053	-0.00107318	133.262
0.023382	169.165	-0.00107945	132.721
0.0235262	168.278	-0.00108573	132.182
0.0236708	167.39	-0.00109204	131.643
0.0238157	166.503	-0.00109837	131.105
0.0239611	165.621	-0.00110471	130.567
0.0241068	164.748	-0.00111108	130.03
0.0242529	163.884	-0.00111747	129.494
0.0243993	163.031	-0.00112389	128.958
0.0245462	162.185	-0.00113033	128.423
0.0246935	161.345	-0.0011368	127.889
0.0248411	160.507	-0.0011433	127.355
0.0249892	159.67	-0.00114983	126.822
0.0251376	158.832	-0.00115639	126.289
0.0252865	157.987	-0.00116297	125.757
0.0254357	157.134	-0.00116957	125.226
0.0255854	156.289	-0.00117618	124.696
0.0257354	155.459	-0.00118281	124.166
0.0258859	154.645	-0.00118947	123.637
0.0260367	153.847	-0.00119616	123.109
0.026188	153.061	-0.00120288	122.581
0.0263397	152.284	-0.00120964	122.054
0.0264918	151.511	-0.00121643	121.528
0.0266443	150.741	-0.00122326	121.002
0.0267973	149.97	-0.00123012	120.476
0.0269506	149.197	-0.00123702	119.952
0.0271044	148.414	-0.00124397	119.428
0.0272586	147.614	-0.00125093	118.904
0.0274133	146.807	-0.00125788	118.382
0.0275684	146.014	-0.00126486	117.86
0.0277239	145.239	-0.00127188	117.339
0.0278798	144.481	-0.00127892	116.819
0.0280362	143.736	-0.00128601	116.299
0.028193	143.001	-0.00129314	115.781
0.0283502	142.273	-0.0013003	115.262
0.0285079	141.549	-0.00130751	114.745
0.0286661	140.827	-0.00131475	114.228
0.0288247	140.105	-0.00132203	113.711
0.0289837	139.384	-0.00132935	113.196
0.0291432	138.662	-0.0013367	112.681
0.0293031	137.937	-0.0013441	112.166
0.0294635	137.21	-0.00135152	111.653
0.0296243	136.486	-0.00135897	111.14
0.0297857	135.767	-0.00136646	110.628
0.0299474	135.053	-0.00137399	110.117
0.0301097	134.346	-0.00138155	109.606
0.0302723	133.646	-0.00138916	109.096
0.0304355	132.951	-0.0013968	108.587
0.0305991	132.262	-0.0014045	108.079
0.0307632	131.576	-0.00141223	107.571
0.0309278	130.893	-0.00142001	107.064
0.0310929	130.213	-0.00142783	106.558
0.0312584	129.535	-0.00143569	106.052
0.0314244	128.859	-0.0014436	105.548
0.0315909	128.185	-0.00145155	105.044
0.0317579	127.514	-0.00145955	104.54
0.0319253	126.846	-0.00146759	104.038
0.0320932	126.18	-0.00147568	103.536
0.0322617	125.517	-0.00148381	103.035
0.0324306	124.858	-0.00149199	102.535
0.0326	124.202	-0.00150021	102.036
0.0327699	123.551	-0.00150848	101.537
0.0329403	122.906	-0.0015168	101.039
0.0331112	122.266	-0.00152517	100.542
0.0332827	121.632	-0.00153359	100.046
0.0334546	121.003	-0.00154207	99.5506
0.033627	120.377	-0.0015506	99.0559
0.0337999	119.754	-0.00155919	98.5619
0.0339733	119.131	-0.00156783	98.0687
0.0341473	118.508	-0.00157654	97.5762
0.0343217	117.884	-0.0015853	97.0846
0.0344967	117.256	-0.00159411	96.5938
0.0346722	116.628	-0.00160297	96.1039
0.0348482	116.005	-0.00161187	95.6148
0.0350247	115.388	-0.00162084	95.1266
0.0352018	114.777	-0.00162986	94.6392
0.0353794	114.17	-0.00163895	94.1527
0.0355575	113.568	-0.0016481	93.667
0.0357361	112.969	-0.00165731	93.1822
0.0359153	112.373	-0.00166659	92.6982
0.0360949	111.781	-0.00167593	92.2151
0.0362752	111.192	-0.00168533	91.7328
0.0364559	110.606	-0.0016948	91.2513
0.0366372	110.023	-0.00170433	90.7707
0.0368191	109.442	-0.00171394	90.291
0.0370015	108.862	-0.00172362	89.8121
0.0371844	108.281	-0.00173337	89.3342
0.0373679	107.7	-0.0017432	88.8571
0.0375519	107.115	-0.0017531	88.3809
0.0377365	106.528	-0.00176305	87.9057
0.0379216	105.946	-0.00177306	87.4315
0.0381073	105.369	-0.00178315	86.9583
0.0382935	104.798	-0.00179331	86.4859
0.0384803	104.233	-0.00180355	86.0146
0.0386676	103.673	-0.00181387	85.5442
0.0388555	103.117	-0.00182427	85.0747
0.039044	102.563	-0.00183476	84.6062
0.039233	102.013	-0.00184532	84.1385
0.0394226	101.464	-0.00185598	83.6719
0.0396128	100.919	-0.00186671	83.2062
0.0398035	100.375	-0.00187754	82.7414
0.0399948	99.8326	-0.00188845	82.2776
0.0401867	99.291	-0.00189946	81.8148
