# 3D Evrard collapse
# Equivalent 1D problem with 1000 cell co-moving grid
# t = 0.1
# radius	density	radial velocity	pressure
0.000110764	255.71	-0.000227767	1.73021
0.000332339	176.699	-0.000835211	1.72358
0.000554243	130.289	-0.00131362	1.71202
0.000776589	109.493	-0.00187919	1.7015
0.00099959	96.5091	-0.00242889	1.69051
0.00122343	86.6085	-0.00298718	1.6796
0.00144828	78.6655	-0.00354899	1.66879
0.00167432	72.2954	-0.00411604	1.65815
0.00190169	67.2274	-0.00468972	1.64768
0.00213054	63.1814	-0.00527083	1.63734
0.002361	59.8808	-0.00585978	1.62707
0.00259319	57.0892	-0.0064566	1.61683
0.0028272	54.6335	-0.00706125	1.60659
0.00306314	52.4036	-0.00767316	1.59634
0.00330109	50.3374	-0.00829195	1.58607
0.00354109	48.4032	-0.00891726	1.57578
0.00378321	46.5847	-0.00954868	1.56549
0.00402748	44.8745	-0.0101857	1.55519
0.00427392	43.2723	-0.0108279	1.5449
0.00452254	41.7839	-0.0114748	1.53461
0.00477335	40.4179	-0.0121262	1.52433
0.00502632	39.1774	-0.012782	1.51403
0.00528143	38.0543	-0.0134418	1.50372
0.00553865	37.0317	-0.0141052	1.49339
0.00579793	36.0911	-0.0147722	1.48301
0.00605924	35.2152	-0.0154428	1.4726
0.0063225	34.3874	-0.0161168	1.46215
0.00658766	33.5934	-0.0167943	1.45167
0.00685466	32.8235	-0.0174754	1.44117
0.00712342	32.0748	-0.0181605	1.43065
0.00739388	31.3509	-0.01885	1.42014
0.00766596	30.656	-0.0195444	1.40965
0.00793958	29.9916	-0.0202439	1.39917
0.00821469	29.3571	-0.0209494	1.38871
0.00849121	28.7518	-0.0216613	1.37829
0.00876906	28.1724	-0.0223802	1.3679
0.0090482	27.6172	-0.0231066	1.35753
0.00932855	27.0865	-0.0238412	1.3472
0.00961006	26.5801	-0.0245841	1.33689
0.00989268	26.0976	-0.0253358	1.32661
0.0101764	25.6391	-0.0260962	1.31634
0.0104611	25.2018	-0.0268654	1.3061
0.0107468	24.7764	-0.0276429	1.29586
0.0110334	24.356	-0.0284283	1.28565
0.011321	23.9408	-0.0292209	1.27546
0.0116094	23.5354	-0.0300196	1.26531
0.0118987	23.1435	-0.0308236	1.25519
0.0121889	22.7658	-0.031632	1.24511
