# 3D Evrard collapse
# Equivalent 1D problem with 1000 cell co-moving grid
# t = 0.53
# radius	density	radial velocity	pressure
5.36621e-05	4679.1	-6.08588e-05	222.382
0.000160998	4564.04	3.83916e-05	221.189
0.000268329	3813.41	-1.92558e-05	219.495
0.000375665	2584.08	-2.00937e-05	217.762
0.000483009	1928.08	-2.25484e-06	216.408
0.000590358	1625.1	-2.90285e-06	215.314
0.000697713	1434.92	-8.58281e-06	214.357
0.000805076	1298.76	-1.55522e-05	213.483
0.00091245	1198.13	-2.28971e-05	212.665
0.00101984	1121.56	-3.04749e-05	211.884
0.00112724	1060.4	-3.81457e-05	211.13
0.00123466	1008.76	-4.57161e-05	210.393
0.0013421	963.173	-5.30128e-05	209.671
0.00144956	921.817	-5.99428e-05	208.96
0.00155705	883.776	-6.64634e-05	208.261
0.00166456	848.66	-7.25665e-05	207.573
0.0017721	816.395	-7.8272e-05	206.896
0.00187968	787.076	-8.36374e-05	206.228
0.00198728	760.78	-8.87541e-05	205.569
0.00209493	737.405	-9.37216e-05	204.918
0.00220261	716.632	-9.86186e-05	204.273
0.00231032	698.013	-0.000103493	203.634
0.00241808	681.066	-0.000108367	202.999
0.00252589	665.34	-0.00011324	202.368
0.00263373	650.469	-0.000118091	201.74
0.00274163	636.227	-0.000122888	201.115
0.00284957	622.532	-0.000127609	200.493
0.00295756	609.402	-0.000132246	199.875
0.00306561	596.88	-0.000136805	199.26
0.00317371	584.983	-0.000141299	198.648
0.00328187	573.693	-0.000145738	198.039
0.00339008	562.968	-0.000150128	197.433
0.00349835	552.765	-0.000154472	196.83
0.00360669	543.066	-0.000158768	196.23
0.00371508	533.877	-0.000163021	195.632
0.00382355	525.207	-0.000167245	195.037
0.00393208	517.032	-0.000171458	194.444
0.00404067	509.264	-0.000175677	193.852
0.00414934	501.776	-0.000179898	193.263
0.00425808	494.462	-0.000184106	192.675
0.0043669	487.284	-0.000188282	192.089
0.00447579	480.273	-0.000192419	191.504
0.00458476	473.48	-0.00019652	190.922
0.00469381	466.942	-0.000200596	190.342
0.00480293	460.653	-0.000204658	189.764
0.00491215	454.573	-0.000208712	189.187
0.00502144	448.642	-0.000212755	188.612
0.00513082	442.825	-0.000216773	188.039
0.00524029	437.135	-0.000220757	187.468
0.00534986	431.628	-0.000224705	186.899
0.00545951	426.36	-0.000228633	186.331
0.00556925	421.34	-0.000232555	185.766
0.00567909	416.531	-0.000236479	185.201
0.00578903	411.88	-0.000240401	184.638
0.00589907	407.353	-0.000244317	184.077
0.0060092	402.948	-0.000248224	183.516
0.00611944	398.667	-0.000252124	182.957
0.00622979	394.505	-0.000256022	182.4
0.00634023	390.442	-0.00025992	181.843
0.00645079	386.452	-0.000263817	181.288
0.00656146	382.514	-0.000267707	180.733
0.00667223	378.623	-0.000271586	180.18
0.00678312	374.785	-0.000275453	179.629
0.00689412	371.012	-0.000279308	179.079
0.00700524	367.311	-0.000283154	178.53
0.00711648	363.673	-0.000286994	177.982
0.00722784	360.089	-0.000290825	177.436
0.00733932	356.55	-0.000294644	176.891
0.00745092	353.066	-0.000298445	176.347
0.00756264	349.663	-0.000302226	175.805
0.0076745	346.376	-0.000305991	175.265
0.00778648	343.23	-0.000309751	174.725
0.00789859	340.222	-0.000313517	174.187
0.00801084	337.32	-0.000317295	173.65
0.00812322	334.474	-0.000321085	173.114
0.00823573	331.644	-0.000324878	172.578
0.00834838	328.816	-0.000328663	172.044
0.00846117	326.011	-0.000332433	171.511
0.0085741	323.267	-0.000336193	170.979
0.00868718	320.61	-0.000339951	170.448
0.0088004	318.037	-0.000343715	169.917
0.00891376	315.523	-0.000347488	169.388
0.00902728	313.035	-0.000351269	168.86
0.00914094	310.55	-0.000355059	168.332
0.00925476	308.033	-0.000358845	167.806
0.00936872	305.498	-0.0003626	167.28
0.00948285	303.024	-0.000366344	166.756
0.00959713	300.636	-0.000370084	166.233
0.00971157	298.329	-0.000373827	165.71
0.00982617	296.092	-0.000377575	165.189
0.00994093	293.907	-0.000381329	164.668
0.0100559	291.76	-0.000385089	164.148
0.010171	289.634	-0.000388855	163.629
0.0102862	287.514	-0.000392625	163.111
0.0104016	285.392	-0.000396402	162.594
0.0105173	283.247	-0.000400168	162.077
0.010633	281.111	-0.000403919	161.562
0.010749	279.02	-0.000407664	161.048
0.0108651	276.983	-0.00041141	160.534
0.0109814	274.995	-0.000415159	160.022
0.0110979	273.046	-0.000418909	159.51
0.0112146	271.134	-0.000422658	158.999
0.0113314	269.263	-0.000426408	158.489
0.0114485	267.436	-0.000430161	157.979
0.0115657	265.649	-0.000433922	157.471
0.0116831	263.888	-0.000437692	156.963
0.0118008	262.139	-0.000441469	156.455
0.0119186	260.39	-0.000445254	155.949
0.0120366	258.627	-0.00044905	155.443
0.0121548	256.829	-0.000452829	154.938
0.0122732	255.043	-0.000456595	154.434
0.0123918	253.3	-0.000460357	153.931
0.0125106	251.609	-0.000464121	153.428
0.0126296	249.969	-0.00046789	152.926
0.0127488	248.371	-0.000471666	152.425
0.0128683	246.806	-0.000475451	151.925
0.0129879	245.261	-0.000479244	151.425
0.0131078	243.729	-0.000483042	150.926
0.0132278	242.206	-0.000486845	150.428
0.0133481	240.693	-0.000490652	149.93
0.0134686	239.188	-0.000494464	149.433
0.0135894	237.689	-0.000498281	148.936
0.0137103	236.193	-0.000502102	148.44
0.0138315	234.697	-0.000505928	147.945
0.0139529	233.201	-0.000509754	147.451
0.0140745	231.709	-0.000513578	146.957
0.0141964	230.228	-0.000517401	146.464
0.0143185	228.769	-0.000521223	145.972
0.0144408	227.338	-0.000525047	145.481
0.0145634	225.937	-0.000528873	144.99
0.0146862	224.568	-0.000532705	144.5
0.0148092	223.228	-0.000536543	144.011
0.0149325	221.914	-0.000540388	143.522
0.0150561	220.623	-0.000544242	143.033
0.0151799	219.348	-0.000548107	142.546
0.0153039	218.081	-0.00055198	142.058
0.0154282	216.816	-0.000555863	141.572
0.0155527	215.548	-0.000559759	141.085
0.0156775	214.265	-0.000563651	140.6
0.0158026	212.982	-0.000567538	140.115
0.0159279	211.72	-0.000571428	139.631
0.0160535	210.481	-0.000575324	139.147
0.0161793	209.262	-0.000579227	138.664
0.0163054	208.06	-0.000583138	138.182
0.0164318	206.874	-0.000587057	137.7
0.0165584	205.7	-0.000590984	137.218
0.0166853	204.534	-0.000594921	136.737
0.0168125	203.372	-0.000598865	136.257
0.01694	202.213	-0.000602815	135.777
0.0170677	201.057	-0.00060677	135.298
0.0171957	199.909	-0.000610727	134.819
0.0173241	198.773	-0.00061469	134.341
0.0174526	197.651	-0.00061866	133.863
0.0175815	196.543	-0.00062264	133.386
0.0177107	195.444	-0.000626628	132.91
0.0178402	194.351	-0.000630624	132.434
0.0179699	193.264	-0.000634627	131.958
0.0181	192.185	-0.000638634	131.484
0.0182303	191.117	-0.000642647	131.009
0.018361	190.062	-0.000646668	130.535
0.0184919	189.02	-0.0006507	130.062
0.0186232	187.986	-0.000654743	129.589
0.0187547	186.955	-0.000658795	129.117
0.0188866	185.928	-0.000662854	128.645
0.0190188	184.905	-0.000666917	128.174
0.0191513	183.894	-0.000670984	127.703
0.0192841	182.896	-0.00067506	127.232
0.0194172	181.914	-0.000679147	126.763
0.0195507	180.943	-0.000683246	126.293
0.0196845	179.98	-0.000687359	125.824
0.0198186	179.019	-0.000691483	125.356
0.019953	178.058	-0.000695621	124.888
0.0200877	177.09	-0.00069977	124.42
0.0202228	176.115	-0.000703914	123.953
0.0203583	175.149	-0.000708061	123.487
0.020494	174.197	-0.000712216	123.021
0.0206301	173.261	-0.000716382	122.555
0.0207665	172.338	-0.000720559	122.09
0.0209033	171.427	-0.000724749	121.626
0.0210405	170.524	-0.000728952	121.161
0.0211779	169.626	-0.000733167	120.698
0.0213158	168.731	-0.000737393	120.235
0.0214539	167.838	-0.000741628	119.772
0.0215925	166.949	-0.000745871	119.31
0.0217314	166.066	-0.000750124	118.848
0.0218706	165.191	-0.000754386	118.386
0.0220102	164.323	-0.000758661	117.926
0.0221502	163.461	-0.000762949	117.465
0.0222905	162.603	-0.000767251	117.005
0.0224313	161.747	-0.000771565	116.546
0.0225723	160.89	-0.000775895	116.087
0.0227138	160.03	-0.000780234	115.628
0.0228556	159.166	-0.000784573	115.17
0.0229978	158.311	-0.000788916	114.712
0.0231404	157.468	-0.000793268	114.255
0.0232834	156.64	-0.000797632	113.799
0.0234268	155.826	-0.000802011	113.343
0.0235705	155.023	-0.000806406	112.887
0.0237147	154.228	-0.000810817	112.432
0.0238592	153.438	-0.000815244	111.977
0.0240041	152.65	-0.000819685	111.523
0.0241495	151.862	-0.000824142	111.069
0.0242952	151.074	-0.000828614	110.615
0.0244413	150.282	-0.000833091	110.162
0.0245879	149.495	-0.000837575	109.709
0.0247348	148.714	-0.000842069	109.257
0.0248822	147.943	-0.000846575	108.806
0.0250299	147.182	-0.000851097	108.354
0.0251781	146.429	-0.000855636	107.904
0.0253267	145.682	-0.000860193	107.453
0.0254757	144.936	-0.000864767	107.003
0.0256252	144.192	-0.000869357	106.554
0.0257751	143.446	-0.000873969	106.105
0.0259254	142.694	-0.000878604	105.656
