# 3D Evrard collapse
# Equivalent 1D problem with 1000 cell co-moving grid
# t = 0.28
# radius	density	radial velocity	pressure
4.61004e-05	5867.03	-8.81355e-05	323.434
0.000138309	4823.89	-5.03143e-05	322.253
0.000230511	3108.17	-0.000167872	321.135
0.000322715	2468.44	-0.00025123	320.088
0.000414921	2140.35	-0.000334012	319.131
0.000507135	1904.59	-0.000413802	318.219
0.000599358	1724.82	-0.000491016	317.34
0.000691591	1587.7	-0.000566657	316.489
0.000783838	1482.51	-0.000641464	315.655
0.000876101	1399.51	-0.000715768	314.833
0.00096838	1330.9	-0.00078962	314.018
0.00106068	1271.45	-0.000862952	313.206
0.001153	1218.07	-0.000935693	312.399
0.00124534	1169.13	-0.00100781	311.594
0.00133771	1123.79	-0.00107929	310.795
0.0014301	1081.71	-0.00115018	310.0
0.00152252	1042.84	-0.0012205	309.212
0.00161497	1007.29	-0.00129035	308.429
0.00170745	975.2	-0.00135984	307.652
0.00179997	946.489	-0.00142909	306.881
0.00189252	920.855	-0.00149821	306.114
0.00198511	897.838	-0.00156729	305.35
0.00207774	876.915	-0.00163641	304.589
0.00217041	857.576	-0.00170564	303.829
0.00226311	839.372	-0.00177501	303.071
0.00235587	821.975	-0.00184456	302.315
0.00244866	805.215	-0.00191431	301.56
0.00254151	789.064	-0.00198429	300.807
0.0026344	773.569	-0.00205455	300.057
0.00272734	758.78	-0.00212512	299.308
0.00282033	744.708	-0.00219605	298.562
0.00291337	731.326	-0.00226738	297.818
0.00300647	718.585	-0.00233912	297.077
0.00309962	706.436	-0.0024113	296.337
0.00319283	694.856	-0.00248393	295.599
0.0032861	683.847	-0.00255701	294.863
0.00337943	673.422	-0.00263055	294.129
0.00347282	663.575	-0.00270457	293.396
0.00356627	654.231	-0.00277905	292.665
0.00365978	645.25	-0.002854	291.934
0.00375336	636.482	-0.00292937	291.205
0.00384701	627.849	-0.00300514	290.476
0.00394072	619.366	-0.00308125	289.749
0.0040345	611.103	-0.00315767	289.024
0.00412836	603.119	-0.00323438	288.299
0.00422228	595.435	-0.00331136	287.576
0.00431628	588.03	-0.00338856	286.855
0.00441035	580.851	-0.00346595	286.134
0.0045045	573.83	-0.0035435	285.415
0.00459872	566.924	-0.00362115	284.697
0.00469302	560.145	-0.00369885	283.981
0.0047874	553.569	-0.00377655	283.265
0.00488186	547.283	-0.00385425	282.551
0.0049764	541.314	-0.00393191	281.838
0.00507102	535.604	-0.00400952	281.127
0.00516573	530.065	-0.00408704	280.415
0.00526052	524.647	-0.00416445	279.705
0.00535539	519.353	-0.00424171	278.996
0.00545035	514.201	-0.0043188	278.287
0.0055454	509.192	-0.00439571	277.579
