# 3D Evrard collapse
# Equivalent 1D problem with 1000 cell co-moving grid
# t = 0.93
# radius	density	radial velocity	pressure
5.71807e-05	5589.2	-7.68312e-05	300.614
0.000171558	5559.33	4.30197e-05	298.648
0.000285929	5448.71	-0.000101341	295.42
0.000400324	5179.45	-4.09358e-05	290.649
0.000514732	4597.77	-3.01366e-05	285.09
0.000629153	3652.04	-0.000121012	279.65
0.000743607	2643.37	-6.89714e-05	275.173
0.000858085	2036.29	-9.26329e-06	271.842
0.000972576	1687.6	2.54703e-05	269.255
0.00108708	1476.52	4.12338e-05	267.121
0.00120159	1338.35	4.59356e-05	265.272
0.0013161	1240.14	4.43595e-05	263.613
0.00143063	1164.2	3.98232e-05	262.087
0.00154517	1101.04	3.38393e-05	260.661
0.00165973	1045.88	2.73948e-05	259.315
0.00177431	996.454	2.10042e-05	258.035
0.00188891	951.788	1.49702e-05	256.811
0.00200353	911.609	9.39268e-06	255.637
0.00211818	875.908	4.23103e-06	254.505
0.00223286	844.553	-6.27301e-07	253.409
0.00234758	817.118	-5.29185e-06	252.343
0.00246233	792.943	-9.83369e-06	251.302
0.00257711	771.282	-1.42827e-05	250.283
0.00269194	751.42	-1.86291e-05	249.282
0.00280681	732.791	-2.28301e-05	248.298
0.00292173	715.057	-2.68332e-05	247.328
0.00303669	698.115	-3.0608e-05	246.372
0.00315171	681.994	-3.41556e-05	245.429
0.00326678	666.737	-3.74973e-05	244.499
0.0033819	652.338	-4.06592e-05	243.579
0.00349708	638.736	-4.36576e-05	242.67
0.00361232	625.868	-4.64984e-05	241.771
0.00372762	613.701	-4.91845e-05	240.882
0.00384299	602.241	-5.17289e-05	240.0
0.00395842	591.495	-5.41603e-05	239.126
0.00407392	581.401	-5.65121e-05	238.26
0.00418949	571.816	-5.88005e-05	237.399
0.00430513	562.571	-6.10162e-05	236.545
0.00442085	553.559	-6.3136e-05	235.697
0.00453665	544.77	-6.51432e-05	234.854
0.00465252	536.257	-6.70392e-05	234.017
0.00476848	528.072	-6.88402e-05	233.185
0.00488452	520.215	-7.05653e-05	232.359
0.00500064	512.632	-7.22232e-05	231.538
0.00511686	505.254	-7.38068e-05	230.721
0.00523316	498.051	-7.53017e-05	229.91
0.00534955	491.056	-7.6701e-05	229.103
0.00546604	484.329	-7.80139e-05	228.3
0.00558262	477.909	-7.92593e-05	227.502
0.0056993	471.784	-8.04521e-05	226.708
0.00581608	465.906	-8.15964e-05	225.918
0.00593297	460.232	-8.26898e-05	225.131
0.00604995	454.739	-8.37309e-05	224.348
0.00616704	449.417	-8.47227e-05	223.568
0.00628424	444.252	-8.56699e-05	222.791
0.00640155	439.217	-8.65745e-05	222.017
0.00651897	434.283	-8.74339e-05	221.246
0.0066365	429.428	-8.82433e-05	220.479
0.00675415	424.651	-8.8999e-05	219.714
0.00687191	419.956	-8.97012e-05	218.952
0.0069898	415.349	-9.03531e-05	218.193
0.00710781	410.822	-9.09565e-05	217.437
0.00722593	406.362	-9.15092e-05	216.684
0.00734419	401.965	-9.20048e-05	215.934
0.00746257	397.646	-9.24373e-05	215.188
0.00758108	393.444	-9.28067e-05	214.444
0.00769972	389.399	-9.31215e-05	213.703
0.00781849	385.53	-9.33958e-05	212.964
0.0079374	381.818	-9.36418e-05	212.228
0.00805645	378.219	-9.3863e-05	211.495
0.00817563	374.682	-9.40533e-05	210.764
0.00829496	371.181	-9.42021e-05	210.035
0.00841442	367.725	-9.43022e-05	209.308
0.00853403	364.339	-9.43542e-05	208.583
0.00865379	361.049	-9.4365e-05	207.861
0.00877369	357.854	-9.43454e-05	207.14
0.00889375	354.73	-9.43e-05	206.422
0.00901395	351.643	-9.42262e-05	205.706
0.00913431	348.562	-9.41182e-05	204.991
0.00925483	345.474	-9.396e-05	204.279
0.0093755	342.411	-9.37466e-05	203.569
0.00949634	339.414	-9.34829e-05	202.861
0.00961733	336.509	-9.31773e-05	202.155
0.00973849	333.701	-9.2837e-05	201.451
0.00985981	330.978	-9.24672e-05	200.748
0.0099813	328.316	-9.20699e-05	200.048
0.010103	325.69	-9.16446e-05	199.349
0.0102248	323.078	-9.11878e-05	198.652
0.0103468	320.466	-9.06932e-05	197.957
0.010469	317.857	-9.01537e-05	197.264
0.0105913	315.268	-8.95681e-05	196.572
0.0107138	312.72	-8.89389e-05	195.882
0.0108366	310.224	-8.82685e-05	195.194
0.0109594	307.785	-8.75586e-05	194.508
0.0110825	305.406	-8.68106e-05	193.824
0.0112058	303.089	-8.60267e-05	193.141
0.0113292	300.83	-8.52103e-05	192.46
0.0114529	298.622	-8.43644e-05	191.781
0.0115767	296.449	-8.34903e-05	191.103
0.0117007	294.295	-8.25867e-05	190.426
0.0118249	292.146	-8.16519e-05	189.751
0.0119494	289.992	-8.06858e-05	189.077
0.012074	287.82	-7.96684e-05	188.405
0.0121988	285.667	-7.86016e-05	187.734
0.0123238	283.558	-7.74915e-05	187.066
0.012449	281.506	-7.63438e-05	186.398
0.0125745	279.511	-7.51626e-05	185.732
0.0127001	277.564	-7.39499e-05	185.068
0.012826	275.656	-7.2706e-05	184.405
0.012952	273.777	-7.14305e-05	183.743
0.0130783	271.92	-7.01227e-05	183.083
0.0132048	270.08	-6.87824e-05	182.424
0.0133315	268.251	-6.74093e-05	181.766
0.0134584	266.427	-6.60023e-05	181.109
0.0135856	264.606	-6.45597e-05	180.454
0.013713	262.785	-6.30789e-05	179.8
0.0138405	260.968	-6.15575e-05	179.148
0.0139684	259.161	-5.9994e-05	178.497
0.0140964	257.374	-5.83882e-05	177.847
0.0142247	255.615	-5.67408e-05	177.199
0.0143532	253.891	-5.50537e-05	176.552
0.014482	252.207	-5.33293e-05	175.907
0.014611	250.563	-5.15702e-05	175.263
0.0147402	248.957	-4.97789e-05	174.62
0.0148697	247.38	-4.79572e-05	173.978
0.0149994	245.825	-4.61056e-05	173.338
0.0151294	244.28	-4.42233e-05	172.698
0.0152596	242.739	-4.23084e-05	172.06
0.01539	241.197	-4.03572e-05	171.423
0.0155207	239.655	-3.83648e-05	170.787
0.0156517	238.123	-3.63312e-05	170.152
0.0157829	236.61	-3.42583e-05	169.518
0.0159143	235.121	-3.21486e-05	168.886
0.0160461	233.656	-3.00042e-05	168.255
0.016178	232.212	-2.78265e-05	167.624
0.0163103	230.783	-2.56156e-05	166.995
0.0164428	229.366	-2.33704e-05	166.367
0.0165756	227.958	-2.10894e-05	165.741
0.0167086	226.558	-1.87714e-05	165.115
0.0168419	225.169	-1.64159e-05	164.49
0.0169755	223.792	-1.40234e-05	163.867
0.0171093	222.428	-1.15947e-05	163.245
0.0172435	221.078	-9.12999e-06	162.623
0.0173779	219.739	-6.62917e-06	162.003
0.0175125	218.413	-4.09165e-06	161.384
0.0176475	217.1	-1.5172e-06	160.766
0.0177827	215.801	1.09366e-06	160.149
0.0179183	214.516	3.73996e-06	159.533
0.0180541	213.243	6.42092e-06	158.918
0.0181902	211.982	9.13659e-06	158.304
0.0183266	210.729	1.1888e-05	157.692
0.0184633	209.485	1.46766e-05	157.08
0.0186002	208.251	1.75033e-05	156.469
0.0187375	207.03	2.03678e-05	155.86
0.0188751	205.825	2.32688e-05	155.251
0.019013	204.635	2.62044e-05	154.643
0.0191511	203.461	2.91727e-05	154.037
0.0192896	202.297	3.21728e-05	153.431
0.0194284	201.139	3.5205e-05	152.826
0.0195675	199.982	3.8271e-05	152.222
0.0197069	198.825	4.13743e-05	151.619
0.0198466	197.67	4.45178e-05	151.018
0.0199866	196.521	4.77015e-05	150.417
0.0201269	195.385	5.09236e-05	149.817
0.0202676	194.264	5.41819e-05	149.218
0.0204086	193.157	5.74744e-05	148.62
0.0205499	192.063	6.08002e-05	148.024
0.0206915	190.98	6.41595e-05	147.428
0.0208334	189.904	6.75531e-05	146.833
0.0209757	188.836	7.09821e-05	146.239
0.0211183	187.775	7.44469e-05	145.646
0.0212612	186.723	7.79473e-05	145.054
0.0214044	185.68	8.14824e-05	144.463
0.021548	184.645	8.50508e-05	143.872
0.021692	183.618	8.86516e-05	143.283
0.0218362	182.595	9.22843e-05	142.695
0.0219808	181.574	9.59498e-05	142.107
0.0221258	180.553	9.96501e-05	141.521
0.0222711	179.531	0.000103389	140.935
0.0224167	178.513	0.000107168	140.351
0.0225627	177.504	0.000110987	139.767
0.022709	176.508	0.000114843	139.185
0.0228557	175.526	0.000118734	138.603
0.0230027	174.56	0.000122657	138.022
0.0231501	173.607	0.00012661	137.443
0.0232979	172.663	0.000130592	136.864
0.023446	171.725	0.000134604	136.286
0.0235945	170.79	0.000138648	135.709
0.0237433	169.856	0.000142726	135.133
0.0238925	168.925	0.00014684	134.558
0.0240421	167.999	0.00015099	133.983
0.024192	167.08	0.000155176	133.41
0.0243423	166.17	0.000159395	132.838
0.024493	165.271	0.000163646	132.266
0.024644	164.38	0.000167926	131.695
0.0247954	163.496	0.000172235	131.126
0.0249472	162.615	0.000176573	130.557
0.0250994	161.737	0.000180941	129.989
0.025252	160.858	0.000185336	129.422
0.0254049	159.976	0.000189761	128.856
0.0255583	159.088	0.000194232	128.29
0.025712	158.206	0.000198743	127.726
0.0258661	157.337	0.000203292	127.163
0.0260206	156.482	0.000207872	126.601
0.0261755	155.642	0.000212481	126.039
0.0263308	154.816	0.000217115	125.479
0.0264865	153.999	0.000221775	124.919
0.0266426	153.189	0.000226459	124.361
0.0267991	152.382	0.000231169	123.803
0.026956	151.575	0.000235906	123.246
0.0271133	150.768	0.000240665	122.69
0.027271	149.955	0.000245443	122.134
0.0274292	149.13	0.000250254	121.58
0.0275877	148.297	0.000255127	121.027
0.0277466	147.474	0.000260037	120.475
0.027906	146.667	0.000264977	119.924
0.0280658	145.875	0.000269943	119.373
0.028226	145.097	0.000274933	118.824
0.0283866	144.33	0.000279946	118.276
0.0285476	143.57	0.00028498	117.728
0.0287091	142.816	0.000290038	117.181
0.028871	142.064	0.000295119	116.636
0.0290333	141.314	0.000300224	116.091
0.029196	140.564	0.000305354	115.547
0.0293592	139.814	0.000310506	115.004
0.0295228	139.061	0.000315688	114.462
0.0296869	138.309	0.000320902	113.921
0.0298514	137.56	0.000326144	113.381
0.0300163	136.817	0.000331415	112.841
0.0301817	136.079	0.00033671	112.303
0.0303475	135.349	0.00034203	111.766
0.0305137	134.624	0.000347372	111.23
0.0306804	133.906	0.000352736	110.695
0.0308476	133.192	0.000358122	110.16
0.0310152	132.482	0.000363528	109.627
0.0311833	131.776	0.000368956	109.094
0.0313518	131.073	0.000374406	108.563
0.0315207	130.372	0.000379876	108.032
0.0316902	129.675	0.000385368	107.503
0.0318601	128.979	0.00039088	106.974
0.0320304	128.287	0.000396413	106.447
0.0322012	127.597	0.000401966	105.92
0.0323725	126.91	0.000407541	105.395
0.0325443	126.227	0.000413136	104.87
0.0327165	125.548	0.000418753	104.346
0.0328892	124.874	0.000424389	103.824
0.0330624	124.206	0.000430045	103.302
0.033236	123.545	0.000435717	102.782
0.0334101	122.889	0.000441403	102.262
0.0335848	122.238	0.000447102	101.743
0.0337598	121.592	0.000452814	101.226
0.0339354	120.947	0.000458536	100.709
0.0341115	120.304	0.000464271	100.193
0.034288	119.662	0.000470017	99.6784
0.0344651	119.018	0.000475773	99.1647
0.0346426	118.374	0.000481551	98.652
0.0348206	117.73	0.000487348	98.1403
0.0349991	117.09	0.000493161	97.6297
0.0351781	116.454	0.000498986	97.1202
0.0353576	115.823	0.000504823	96.6117
0.0355376	115.198	0.00051067	96.1043
0.0357182	114.577	0.000516526	95.5979
0.0358992	113.96	0.000522391	95.0926
0.0360807	113.347	0.000528265	94.5883
0.0362627	112.739	0.000534147	94.085
0.0364453	112.134	0.000540034	93.5828
0.0366283	111.533	0.000545925	93.0816
0.0368119	110.934	0.00055182	92.5815
0.036996	110.337	0.000557717	92.0824
0.0371806	109.741	0.000563618	91.5843
0.0373657	109.145	0.00056952	91.0874
0.0375514	108.548	0.000575422	90.5915
0.0377376	107.949	0.000581337	90.0968
0.0379243	107.351	0.000587266	89.6031
0.0381115	106.756	0.000593202	89.1107
0.0382992	106.166	0.000599143	88.6193
0.0384875	105.581	0.000605085	88.1291
0.0386763	105.002	0.000611027	87.6401
0.0388657	104.427	0.000616968	87.1521
0.0390556	103.857	0.000622906	86.6653
0.039246	103.29	0.000628842	86.1795
0.039437	102.727	0.000634775	85.6949
0.0396285	102.167	0.000640703	85.2114
0.0398206	101.61	0.000646625	84.7291
0.0400132	101.054	0.00065254	84.2478
0.0402063	100.5	0.000658447	83.7677
0.0404	99.9463	0.000664346	83.2887
0.0405943	99.3926	0.000670239	82.8109
0.0407891	98.839	0.000676127	82.3342
0.0409845	98.286	0.000682011	81.8587
0.0411804	97.7347	0.00068789	81.3845
0.0413769	97.1859	0.000693763	80.9114
0.0415739	96.6405	0.000699627	80.4395
0.0417715	96.0988	0.000705479	79.9689
0.0419697	95.5609	0.000711317	79.4994
0.0421685	95.0263	0.000717139	79.0312
0.0423678	94.4947	0.000722943	78.5642
0.0425677	93.9651	0.000728727	78.0983
0.0427681	93.4369	0.000734491	77.6337
0.0429692	92.9094	0.000740236	77.1704
0.0431708	92.3821	0.00074596	76.7082
